##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.460154  	41.307026 
400.897061  	38.999362 
402.333968  	39.586900 
403.770875  	39.210530 
405.207782  	38.127041 
406.644689  	39.173886 
408.081596  	38.713642 
409.518503  	38.718298 
410.955410  	38.772804 
412.392317  	37.331790 
413.829224  	38.074922 
415.266131  	38.220435 
416.703038  	36.889743 
418.139945  	37.490058 
419.576852  	37.637012 
421.013759  	37.949266 
422.450666  	38.316702 
423.887574  	37.453787 
425.324481  	37.932362 
426.761388  	38.092047 
428.198295  	37.584233 
429.635202  	37.774046 
431.072109  	36.884135 
432.509016  	36.600716 
433.945923  	37.258462 
435.382830  	36.983621 
436.819737  	37.520720 
438.256644  	37.570915 
439.693551  	36.947488 
441.130458  	37.511073 
442.567365  	37.284790 
444.004272  	37.168846 
445.441179  	37.826368 
446.878086  	37.257332 
448.314993  	37.120588 
449.751900  	37.168068 
451.188807  	36.942295 
452.625714  	37.553058 
454.062621  	37.343012 
455.499528  	37.220637 
456.936435  	37.979961 
458.373342  	37.518637 
459.810249  	37.147956 
461.247156  	36.923795 
462.684063  	36.600355 
464.120970  	37.215869 
465.557877  	37.285627 
466.994784  	37.119008 
468.431691  	37.218549 
469.868598  	36.684620 
471.305505  	36.957156 
472.742413  	37.335425 
474.179320  	36.716191 
475.616227  	37.018595 
477.053134  	37.279101 
478.490041  	36.922472 
479.926948  	36.905318 
481.363855  	36.843985 
482.800762  	36.963004 
484.237669  	36.856574 
485.674576  	36.389606 
487.111483  	36.589445 
488.548390  	36.693796 
489.985297  	36.561126 
491.422204  	36.643195 
492.859111  	36.510876 
494.296018  	36.652526 
495.732925  	36.794411 
497.169832  	36.587149 
498.606739  	36.679421 
500.043646  	36.515169 
501.480553  	36.388341 
502.917460  	36.856673 
504.354367  	36.768240 
505.791274  	36.659329 
507.228181  	36.903080 
508.665088  	36.666230 
510.101995  	36.569827 
511.538902  	36.672537 
512.975809  	36.597521 
514.412716  	36.687584 
515.849623  	36.717407 
517.286530  	36.608528 
518.723437  	36.601207 
520.160344  	36.636979 
521.597251  	36.727219 
523.034159  	36.722033 
524.471066  	36.771746 
525.907973  	36.930055 
527.344880  	36.844827 
528.781787  	36.846767 
530.218694  	36.936899 
531.655601  	36.919938 
533.092508  	37.060703 
534.529415  	37.121522 
535.966322  	37.125398 
537.403229  	37.259558 
538.840136  	37.193264 
540.277043  	37.151489 
541.713950  	37.188778 
543.150857  	37.088973 
544.587764  	37.205948 
546.024671  	37.367489 
547.461578  	37.374517 
548.898485  	37.416061 
550.335392  	37.402579 
551.772299  	37.504932 
553.209206  	37.611993 
554.646113  	37.508856 
556.083020  	37.581429 
557.519927  	37.732905 
558.956834  	37.781763 
560.393741  	37.828763 
561.830648  	37.736340 
563.267555  	37.808545 
564.704462  	38.057782 
566.141369  	38.048208 
567.578276  	38.030304 
569.015183  	38.096355 
570.452090  	38.151022 
571.888997  	38.333704 
573.325905  	38.399829 
574.762812  	38.365277 
576.199719  	38.441494 
577.636626  	38.493062 
579.073533  	38.529564 
580.510440  	38.553060 
581.947347  	38.597001 
583.384254  	38.763564 
584.821161  	38.861369 
586.258068  	38.952132 
587.694975  	39.098946 
589.131882  	39.130653 
590.568789  	39.217628 
592.005696  	39.352667 
593.442603  	39.381143 
594.879510  	39.439023 
596.316417  	39.492598 
597.753324  	39.607703 
599.190231  	39.787528 
600.627138  	39.827249 
602.064045  	39.941281 
603.500952  	40.142538 
604.937859  	40.202597 
606.374766  	40.271873 
607.811673  	40.358088 
609.248580  	40.406669 
610.685487  	40.583790 
612.122394  	40.723055 
613.559301  	40.787708 
614.996208  	40.860241 
616.433115  	40.970012 
617.870022  	41.140040 
619.306929  	41.285266 
620.743836  	41.372933 
622.180744  	41.474994 
623.617651  	41.557486 
625.054558  	41.668696 
626.491465  	41.829410 
627.928372  	41.952849 
629.365279  	42.079299 
630.802186  	42.211323 
632.239093  	42.319350 
633.676000  	42.460806 
635.112907  	42.606310 
636.549814  	42.778853 
637.986721  	42.942984 
639.423628  	43.018921 
640.860535  	43.152908 
642.297442  	43.322619 
643.734349  	43.409056 
645.171256  	43.507428 
646.608163  	43.671265 
648.045070  	43.827139 
649.481977  	43.974137 
650.918884  	44.087821 
652.355791  	44.234156 
653.792698  	44.429680 
655.229605  	44.584348 
656.666512  	44.726831 
658.103419  	44.896213 
659.540326  	45.068070 
660.977233  	45.209516 
662.414140  	45.353853 
663.851047  	45.525542 
665.287954  	45.580293 
666.724861  	45.637826 
668.161768  	45.874811 
669.598675  	46.107144 
671.035582  	46.184911 
672.472490  	46.313907 
673.909397  	46.520119 
675.346304  	46.722209 
676.783211  	46.915388 
678.220118  	47.062385 
679.657025  	47.194806 
681.093932  	47.345131 
682.530839  	47.482332 
683.967746  	47.653000 
685.404653  	47.838656 
686.841560  	48.023196 
688.278467  	48.254360 
689.715374  	48.455453 
691.152281  	48.627753 
692.589188  	48.835872 
694.026095  	49.044862 
695.463002  	49.225341 
696.899909  	49.386918 
698.336816  	49.553481 
699.773723  	49.781141 
701.210630  	50.006934 
702.647537  	50.162453 
704.084444  	50.341026 
705.521351  	50.553111 
706.958258  	50.726580 
708.395165  	50.879990 
709.832072  	51.036534 
711.268979  	51.229804 
712.705886  	51.454000 
714.142793  	51.680581 
715.579700  	51.890771 
717.016607  	52.079641 
718.453514  	52.183014 
719.890421  	52.357234 
721.327328  	52.679694 
722.764236  	52.925248 
724.201143  	53.069525 
725.638050  	53.251517 
